0.0319874713675558, 1.0
0.0639749427351116, 1.0
0.0959624141026674, 1.0
0.1279498854702232, 1.0
0.15993735683777902, 1.0
0.1919248282053348, 1.0
0.2239122995728906, 1.0
0.2558997709404464, 1.0
0.2878872423080022, 1.0
0.31987471367555803, 1.0
0.35186218504311384, 1.0
0.3838496564106696, 1.0
0.4158371277782254, 1.0
0.4478245991457812, 1.0
0.479812070513337, 1.0
0.5117995418808928, 1.0
0.5437870132484486, 1.0
0.5757744846160044, 1.0
0.6077619559835602, 1.0
0.6397494273511161, 1.0
0.6717368987186718, 1.0
0.7037243700862277, 1.0
0.7357118414537834, 1.0
0.7676993128213392, 1.0
0.799686784188895, 1.0
0.8316742555564508, 1.0
0.8636617269240067, 1.0
0.8956491982915624, 1.0
0.9276366696591183, 1.0
0.959624141026674, 1.0
0.9916116123942299, 1.0
1.0235990837617857, 1.0
1.0555865551293415, 1.0
1.0875740264968972, 1.0
1.119561497864453, 1.0
1.151548969232009, 1.0
1.1835364405995648, 1.0
1.2155239119671204, 1.0
1.2475113833346763, 1.0
1.2794988547022321, 1.0
1.3114863260697878, 1.0
1.3434737974373436, 1.0
1.3754612688048995, 1.0
1.4074487401724554, 1.0
1.439436211540011, 1.0
1.4714236829075669, 1.0
1.5034111542751227, 1.0
1.5353986256426784, 1.0
1.5673860970102342, 1.0
1.59937356837779, 1.0
1.631361039745346, 1.0
1.6633485111129016, 1.0
1.6953359824804575, 1.0
1.7273234538480133, 1.0
1.7593109252155692, 1.0
1.7912983965831248, 1.0
1.8232858679506807, 1.0
1.8552733393182366, 1.0
1.8872608106857922, 1.0
1.919248282053348, 1.0
1.951235753420904, 1.0
1.9832232247884598, 1.0
2.0152106961560157, 1.0
2.0471981675235713, 1.0
2.079185638891127, 1.0
2.111173110258683, 1.0
2.1431605816262387, 1.0
2.1751480529937943, 1.0
2.2071355243613504, 1.0
2.239122995728906, 1.0
2.271110467096462, 1.0
2.303097938464018, 1.0
2.3350854098315734, 1.0
2.3670728811991295, 1.0
2.399060352566685, 1.0
2.431047823934241, 1.0
2.463035295301797, 1.0
2.4950227666693525, 1.0
2.527010238036908, 1.0
2.5589977094044642, 1.0
2.59098518077202, 1.0
2.6229726521395755, 1.0
2.6549601235071316, 1.0
2.6869475948746873, 1.0
2.7189350662422433, 1.0
2.750922537609799, 1.0
2.7829100089773546, 1.0
2.8148974803449107, 1.0
2.8468849517124664, 1.0
2.878872423080022, 1.0
2.910859894447578, 1.0
2.9428473658151337, 1.0
2.9748348371826894, 1.0
3.0068223085502455, 1.0
3.038809779917801, 1.0
3.0707972512853567, 1.0
3.102784722652913, 1.0
3.1347721940204685, 1.0
3.1667596653880246, 1.0
3.19874713675558, 1.0
4.6808905824356515, 1.0
4.696496390873005, 1.0
4.712102199310358, 1.0
4.727708007747712, 1.0
4.743313816185065, 1.0
4.758919624622418, 1.0
4.774525433059772, 1.0
4.790131241497125, 1.0
4.8057370499344785, 1.0
4.821342858371832, 1.0
4.836948666809185, 1.0
4.852554475246539, 1.0
4.868160283683892, 1.0
4.883766092121245, 1.0
4.899371900558599, 1.0
4.914977708995952, 1.0
4.9305835174333055, 1.0
4.946189325870659, 1.0
4.961795134308012, 1.0
4.977400942745366, 1.0
4.993006751182719, 1.0
5.008612559620072, 1.0
5.024218368057426, 1.0
5.039824176494779, 1.0
5.0554299849321325, 1.0
5.071035793369486, 1.0
5.086641601806839, 1.0
5.102247410244193, 1.0
5.117853218681546, 1.0
5.133459027118899, 1.0
5.149064835556253, 1.0
5.164670643993606, 1.0
5.1802764524309595, 1.0
5.195882260868313, 1.0
5.211488069305666, 1.0
5.22709387774302, 1.0
5.242699686180373, 1.0
5.258305494617726, 1.0
5.27391130305508, 1.0
5.289517111492433, 1.0
5.3051229199297865, 1.0
5.32072872836714, 1.0
5.336334536804493, 1.0
5.351940345241847, 1.0
